,winner,winner_url,looser,looser_url,outcome
8177,Joey Gilbert,http://www.ufcstats.com/fighter-details/6bb1d2b714d4b3bc,BJ Penn,http://www.ufcstats.com/fighter-details/73c7cfa551289285,0.0
8178,Steve Berger,http://www.ufcstats.com/fighter-details/21b1132949f2a9b0,Tony DeSouza,http://www.ufcstats.com/fighter-details/6ad9058b7c7898b0,0.0
8179,Evan Tanner,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,0.0
8180,Jens Pulver,http://www.ufcstats.com/fighter-details/44260175069b6276,Caol Uno,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,1.0
8181,Phil Johns,http://www.ufcstats.com/fighter-details/a8fa0c4e95512806,Fabiano Iha,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,0.0
8182,Elvis Sinosic,http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,1.0
8183,Josh Barnett,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,0.0
8184,Mark Robinson,http://www.ufcstats.com/fighter-details/4604ab1de9058474,Bobby Hoffman,http://www.ufcstats.com/fighter-details/afaad7d6a581e307,0.0
8185,Curtis Stout,http://www.ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Phil Baroni,http://www.ufcstats.com/fighter-details/1652f3213655b935,0.0
8186,Tiki Ghosn,http://www.ufcstats.com/fighter-details/cb6783c39c01d896,Sean Sherk,http://www.ufcstats.com/fighter-details/029880cdbf5ca089,0.0
8187,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,Yuki Kondo,http://www.ufcstats.com/fighter-details/1fe7adb23b3eedfb,1.0
8188,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,Kenichi Yamamoto,http://www.ufcstats.com/fighter-details/9f488f520ed25bbf,1.0
8189,Matt Lindland,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,Yoji Anjo,http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,1.0
8190,Fabiano Iha,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,Daiju Takase,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37,1.0
8191,Evan Tanner,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Lance Gibson,http://www.ufcstats.com/fighter-details/63eedfcc73071d41,1.0
8192,Dennis Hallman,http://www.ufcstats.com/fighter-details/8a8a84b743ae7699,Matt Hughes,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,1.0
8193,Jeff Monson,http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,Chuck Liddell,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,0.0
8194,Randy Couture,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,1.0
8195,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,Renato Sobral,http://www.ufcstats.com/fighter-details/d468288756ae3982,0.0
8196,Josh Barnett,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead,Gan McGee,http://www.ufcstats.com/fighter-details/d90b630e0561818b,1.0
8197,Aaron Brink,http://www.ufcstats.com/fighter-details/cf1a88371c8cb690,Andrei Arlovski,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,0.0
8198,John Lewis,http://www.ufcstats.com/fighter-details/4a01dc8376736ef5,Jens Pulver,http://www.ufcstats.com/fighter-details/44260175069b6276,0.0
8199,Alex Stiebling,http://www.ufcstats.com/fighter-details/df5a77121ba84a5d,Mark Hughes,http://www.ufcstats.com/fighter-details/d62bb4d84a7267ba,0.0
8200,Ben Earwood,http://www.ufcstats.com/fighter-details/ee457ef1e1c326c1,Chris Lytle,http://www.ufcstats.com/fighter-details/91acd6910b802a9e,1.0
8201,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,Dan Severn,http://www.ufcstats.com/fighter-details/c670aa48827d6be6,1.0
8202,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,Bobby Hoffman,http://www.ufcstats.com/fighter-details/afaad7d6a581e307,1.0
8203,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,Eugene Jackson,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,1.0
8204,Fabiano Iha,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,Laverne Clark,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,1.0
8205,Alexandre Dantas,http://www.ufcstats.com/fighter-details/8dc46e9a7895ce1a,Yuki Kondo,http://www.ufcstats.com/fighter-details/1fe7adb23b3eedfb,0.0
8206,Tedd Williams,http://www.ufcstats.com/fighter-details/b63e800c18e011b5,Ian Freeman,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,0.0
8207,Jeff Monson,http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,Tim Lajcik,http://www.ufcstats.com/fighter-details/c7e9d15cfce52f1d,1.0
8208,CJ Fernandes,http://www.ufcstats.com/fighter-details/979f7edbb6980b0d,Brad Gumm,http://www.ufcstats.com/fighter-details/4d74641fac830182,0.0
8209,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,1.0
8210,David Dodd,http://www.ufcstats.com/fighter-details/c2a7623f398d9bd7,Tyrone Roberts,http://www.ufcstats.com/fighter-details/d1e6a6536ee62517,0.0
8211,John Alessio,http://www.ufcstats.com/fighter-details/7a15f3694c5cbc02,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,0.0
8212,Amaury Bitetti,http://www.ufcstats.com/fighter-details/7a359ef685a304a7,Alex Andrade,http://www.ufcstats.com/fighter-details/1562b12763cc8d67,1.0
8213,Matt Hughes,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,Marcelo Aguiar,http://www.ufcstats.com/fighter-details/44aa652b181bcf68,1.0
8214,Joao Roque,http://www.ufcstats.com/fighter-details/0f6528b461e47462,Jens Pulver,http://www.ufcstats.com/fighter-details/44260175069b6276,0.0
8215,Nate Schroeder,http://www.ufcstats.com/fighter-details/040426baba8a45e8,Ian Freeman,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,0.0
8216,Adrian Serrano,http://www.ufcstats.com/fighter-details/e7ec11096eac0282,Shonie Carter,http://www.ufcstats.com/fighter-details/7b6e40a73b567072,0.0
8217,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,Wanderlei Silva,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,1.0
8218,Yoji Anjo,http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,Murilo Bustamante,http://www.ufcstats.com/fighter-details/85d905f7c4f5a1af,0.0
8219,Eugene Jackson,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,Sanae Kikuta,http://www.ufcstats.com/fighter-details/e4bde462b043d3e1,0.0
8220,Ron Waterman,http://www.ufcstats.com/fighter-details/efaf544314bb5c2e,Satoshi Honma,http://www.ufcstats.com/fighter-details/d2b1c1317a39f6c6,1.0
8221,Joe Slick,http://www.ufcstats.com/fighter-details/80e6d71e14c1d356,Ikuhisa Minowa,http://www.ufcstats.com/fighter-details/ce6065baef021cf3,0.0
8222,Laverne Clark,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,Koji Oishi,http://www.ufcstats.com/fighter-details/01daf32100ed7517,1.0
8223,Tedd Williams,http://www.ufcstats.com/fighter-details/b63e800c18e011b5,Steve Judson,http://www.ufcstats.com/fighter-details/6ece1d2ab1bed31d,1.0
8224,Jermaine Andre,http://www.ufcstats.com/fighter-details/9bad58fa651d6196,Lance Gibson,http://www.ufcstats.com/fighter-details/63eedfcc73071d41,0.0
8225,Fabiano Iha,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,Dave Menne,http://www.ufcstats.com/fighter-details/275cafc9de131c83,0.0
8226,Bob Cook,http://www.ufcstats.com/fighter-details/1c061eb6e29eaa0a,Tiki Ghosn,http://www.ufcstats.com/fighter-details/cb6783c39c01d896,1.0
8227,Jens Pulver,http://www.ufcstats.com/fighter-details/44260175069b6276,David Velasquez,http://www.ufcstats.com/fighter-details/09c44b317c98bf96,1.0
8228,Ian Freeman,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,Scott Adams,http://www.ufcstats.com/fighter-details/2620f3eb21c79614,0.0
8229,Shonie Carter,http://www.ufcstats.com/fighter-details/7b6e40a73b567072,Brad Gumm,http://www.ufcstats.com/fighter-details/4d74641fac830182,1.0
8230,Pete Williams,http://www.ufcstats.com/fighter-details/6291ac0a3726732f,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,0.0
8231,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,1.0
8232,Katsuhisa Fujii,http://www.ufcstats.com/fighter-details/d71d968dc6ecfdaf,Kenichi Yamamoto,http://www.ufcstats.com/fighter-details/9f488f520ed25bbf,0.0
8233,Joe Slick,http://www.ufcstats.com/fighter-details/80e6d71e14c1d356,Jason DeLucia,http://www.ufcstats.com/fighter-details/6ceff86fae4f6b3b,1.0
8234,Keiichiro Yamamiya,http://www.ufcstats.com/fighter-details/6014d25e73b669c9,Eugene Jackson,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,0.0
8235,Kenichi Yamamoto,http://www.ufcstats.com/fighter-details/9f488f520ed25bbf,Daiju Takase,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37,1.0
8236,Masutatsu Yano,http://www.ufcstats.com/fighter-details/d56caaa5e123f518,Katsuhisa Fujii,http://www.ufcstats.com/fighter-details/d71d968dc6ecfdaf,0.0
8237,Frank Shamrock,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,1.0
8238,Ron Waterman,http://www.ufcstats.com/fighter-details/efaf544314bb5c2e,Tim Lajcik,http://www.ufcstats.com/fighter-details/c7e9d15cfce52f1d,0.0
8239,Jason Godsey,http://www.ufcstats.com/fighter-details/5ca158b1cc9cb242,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,0.0
8240,Brad Kohler,http://www.ufcstats.com/fighter-details/13c4313ed0f744f3,Steve Judson,http://www.ufcstats.com/fighter-details/6ece1d2ab1bed31d,1.0
8241,Chuck Liddell,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Paul Jones,http://www.ufcstats.com/fighter-details/f341f9551ba744e2,1.0
8242,Matt Hughes,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,Valeri Ignatov,http://www.ufcstats.com/fighter-details/7b6ce3a9460565b5,1.0
8243,John Lewis,http://www.ufcstats.com/fighter-details/4a01dc8376736ef5,Lowell Anderson,http://www.ufcstats.com/fighter-details/1ffc38f67785797b,1.0
8244,Alfonso Alcarez,http://www.ufcstats.com/fighter-details/1e38bba6738b7b10,Jens Pulver,http://www.ufcstats.com/fighter-details/44260175069b6276,0.0
8245,Marco Ruas,http://www.ufcstats.com/fighter-details/597db668b01c442c,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,0.0
8246,Andre Pederneiras,http://www.ufcstats.com/fighter-details/bba678d312590087,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,0.0
8247,Daiju Takase,http://www.ufcstats.com/fighter-details/4f74c8be51db8a37,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,0.0
8248,Flavio Luiz Moura,http://www.ufcstats.com/fighter-details/ab35634d1a8c7a11,Paul Jones,http://www.ufcstats.com/fighter-details/f341f9551ba744e2,0.0
8249,Tim Lajcik,http://www.ufcstats.com/fighter-details/c7e9d15cfce52f1d,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,0.0
8250,Royce Alger,http://www.ufcstats.com/fighter-details/669a3cb6e394f515,Eugene Jackson,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,0.0
8251,Ron Waterman,http://www.ufcstats.com/fighter-details/efaf544314bb5c2e,Andre Roberts,http://www.ufcstats.com/fighter-details/a54a35a670d8e852,0.0
8252,David Dodd,http://www.ufcstats.com/fighter-details/c2a7623f398d9bd7,Travis Fulton,http://www.ufcstats.com/fighter-details/911fb265462f0d94,0.0
8253,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,Bas Rutten,http://www.ufcstats.com/fighter-details/03688dc3c3af3ac1,0.0
8254,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,Tra Telligman,http://www.ufcstats.com/fighter-details/1dab0d1d81dd06db,1.0
8255,Travis Fulton,http://www.ufcstats.com/fighter-details/911fb265462f0d94,Pete Williams,http://www.ufcstats.com/fighter-details/6291ac0a3726732f,0.0
8256,Wanderlei Silva,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Tony Petarra,http://www.ufcstats.com/fighter-details/c61f66d8c3fd5f07,1.0
8257,David Roberts,http://www.ufcstats.com/fighter-details/775bad6d700d2302,Marcelo Mello,http://www.ufcstats.com/fighter-details/672ef06fd9f41f7d,0.0
8258,Fabiano Iha,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,Laverne Clark,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,0.0
8259,Chris Condo,http://www.ufcstats.com/fighter-details/41e77dc504a192c6,Ron Waterman,http://www.ufcstats.com/fighter-details/efaf544314bb5c2e,0.0
8260,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,Guy Mezger,http://www.ufcstats.com/fighter-details/946f341df6472ee0,1.0
8261,Andre Roberts,http://www.ufcstats.com/fighter-details/a54a35a670d8e852,Gary Goodridge,http://www.ufcstats.com/fighter-details/fbbde91f7bc2d3c5,0.0
8262,Chuck Liddell,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,0.0
8263,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,1.0
8264,Evan Tanner,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Valeri Ignatov,http://www.ufcstats.com/fighter-details/7b6ce3a9460565b5,1.0
8265,Jason Godsey,http://www.ufcstats.com/fighter-details/5ca158b1cc9cb242,Pete Williams,http://www.ufcstats.com/fighter-details/6291ac0a3726732f,0.0
8266,Sione Latu,http://www.ufcstats.com/fighter-details/5898357a45a73674,Joey Roberts,http://www.ufcstats.com/fighter-details/c058823a2595ab09,1.0
8267,Bas Rutten,http://www.ufcstats.com/fighter-details/03688dc3c3af3ac1,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,1.0
8268,Jorge Patino,http://www.ufcstats.com/fighter-details/c8cca8f3de5be4b4,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,0.0
8269,Mark Coleman,http://www.ufcstats.com/fighter-details/21b8a0f5c231096f,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,0.0
8270,Jerry Bohlander,http://www.ufcstats.com/fighter-details/93892752c5fc23ca,Tito Ortiz,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,0.0
8271,Townsend Saunders,http://www.ufcstats.com/fighter-details/20bd6c3e03c46ee6,Mikey Burnett,http://www.ufcstats.com/fighter-details/4c805f5f58a75df0,0.0
8272,Evan Tanner,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Darrel Gholar,http://www.ufcstats.com/fighter-details/a24e080000fa7a35,1.0
8273,Frank Caracci,http://www.ufcstats.com/fighter-details/44f9c777fed7ca03,Laverne Clark,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,0.0
8274,John Lober,http://www.ufcstats.com/fighter-details/31652c9267606d54,Frank Shamrock,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,0.0
8275,Wanderlei Silva,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,0.0
8276,David Abbott,http://www.ufcstats.com/fighter-details/b361180739bed4b0,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,0.0
8277,Mikey Burnett,http://www.ufcstats.com/fighter-details/4c805f5f58a75df0,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,0.0
8278,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,Pete Williams,http://www.ufcstats.com/fighter-details/6291ac0a3726732f,1.0
8279,Ebenezer Fontes Braga,http://www.ufcstats.com/fighter-details/dc950d59dc590aca,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,1.0
8280,Tulio Palhares,http://www.ufcstats.com/fighter-details/e8c170a64dc920ac,Adriano Santos,http://www.ufcstats.com/fighter-details/c6e6926a81adcd00,1.0
8281,Paulo Santos,http://www.ufcstats.com/fighter-details/7ca4c3f8aa8bacae,Cesar Marscucci,http://www.ufcstats.com/fighter-details/e8efeb9cf33b1941,0.0
8282,Jeremy Horn,http://www.ufcstats.com/fighter-details/8d26912cd2aeb366,Frank Shamrock,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,0.0
8283,Mark Coleman,http://www.ufcstats.com/fighter-details/21b8a0f5c231096f,Pete Williams,http://www.ufcstats.com/fighter-details/6291ac0a3726732f,0.0
8284,Carlos Newton,http://www.ufcstats.com/fighter-details/952f6fa06f25a0ec,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,0.0
8285,David Abbott,http://www.ufcstats.com/fighter-details/b361180739bed4b0,Hugo Duarte,http://www.ufcstats.com/fighter-details/706404da0775dcbc,1.0
8286,Joe Pardo,http://www.ufcstats.com/fighter-details/74fefd43f073cd2f,Mike van Arsdale,http://www.ufcstats.com/fighter-details/2ee09ec2a0695eb9,0.0
8287,Bob Gilstrap,http://www.ufcstats.com/fighter-details/c96518b7f6881004,Carlos Newton,http://www.ufcstats.com/fighter-details/952f6fa06f25a0ec,0.0
8288,Allan Goes,http://www.ufcstats.com/fighter-details/e62b36885ecdac27,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,0.0
8289,Harry Moskowitz,http://www.ufcstats.com/fighter-details/4dc496aa0cfc0d95,Andre Roberts,http://www.ufcstats.com/fighter-details/a54a35a670d8e852,0.0
8290,Chuck Liddell,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Noe Hernandez,http://www.ufcstats.com/fighter-details/df2cf66d8c0123db,1.0
8291,Frank Shamrock,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,Igor Zinoviev,http://www.ufcstats.com/fighter-details/108afe61a26bcbf4,1.0
8292,Kimo Leopoldo,http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,0.0
8293,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,Chris Brennan,http://www.ufcstats.com/fighter-details/b19fc66613dc75b9,1.0
8294,Jerry Bohlander,http://www.ufcstats.com/fighter-details/93892752c5fc23ca,Kevin Jackson,http://www.ufcstats.com/fighter-details/13b2f59210dda9cc,1.0
8295,Townsend Saunders,http://www.ufcstats.com/fighter-details/20bd6c3e03c46ee6,Pat Miletich,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,0.0
8296,Eugenio Tadeu,http://www.ufcstats.com/fighter-details/f70144caea5c4c80,Mikey Burnett,http://www.ufcstats.com/fighter-details/4c805f5f58a75df0,0.0
8297,Chris Brennan,http://www.ufcstats.com/fighter-details/b19fc66613dc75b9,Courtney Turner,http://www.ufcstats.com/fighter-details/56f4b81ec4db61af,1.0
8298,Josh Stuart,http://www.ufcstats.com/fighter-details/601cf40c09090853,Laverne Clark,http://www.ufcstats.com/fighter-details/1c2f2571b18791b6,0.0
8299,Randy Couture,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,1.0
8300,Kazushi Sakuraba,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,Marcus Silveira,http://www.ufcstats.com/fighter-details/f717b6002486f73f,1.0
8301,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,Joe Charles,http://www.ufcstats.com/fighter-details/19ffeb5e3fffd6d5,1.0
8302,Kevin Jackson,http://www.ufcstats.com/fighter-details/13b2f59210dda9cc,Frank Shamrock,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,0.0
8303,Kazushi Sakuraba,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,Marcus Silveira,http://www.ufcstats.com/fighter-details/f717b6002486f73f,1.0
8304,Yoji Anjo,http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,David Abbott,http://www.ufcstats.com/fighter-details/b361180739bed4b0,0.0
8305,Tra Telligman,http://www.ufcstats.com/fighter-details/1dab0d1d81dd06db,Brad Kohler,http://www.ufcstats.com/fighter-details/13c4313ed0f744f3,1.0
8306,Maurice Smith,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,David Abbott,http://www.ufcstats.com/fighter-details/b361180739bed4b0,1.0
8307,Dwayne Cason,http://www.ufcstats.com/fighter-details/31c01fbc2586a5eb,Mark Kerr,http://www.ufcstats.com/fighter-details/a7b48e18ca27795d,0.0
8308,Randy Couture,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,1.0
8309,Dave Beneteau,http://www.ufcstats.com/fighter-details/9fd1f08dd4aec14a,Carlos Barreto,http://www.ufcstats.com/fighter-details/a220be6d41d6f97d,1.0
8310,Greg Stott,http://www.ufcstats.com/fighter-details/91181b29be041f1c,Mark Kerr,http://www.ufcstats.com/fighter-details/a7b48e18ca27795d,0.0
8311,Dwayne Cason,http://www.ufcstats.com/fighter-details/31c01fbc2586a5eb,Houston Dorr,http://www.ufcstats.com/fighter-details/312f47c3d2f83ffa,1.0
8312,Harry Moskowitz,http://www.ufcstats.com/fighter-details/4dc496aa0cfc0d95,Alex Hunter,http://www.ufcstats.com/fighter-details/baa5358456803df8,0.0
