,winner,winner_url,looser,looser_url
1012,Tim Elliott,http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62,Sumudaerji,http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3
1013,Andre Muniz,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e,JunYong Park,http://www.ufcstats.com/fighter-details/285ae0b4a68221f4
1014,Kevin Jousset,http://www.ufcstats.com/fighter-details/dda15dbfafb792df,Song Kenan,http://www.ufcstats.com/fighter-details/32490e80ddab1e5a
1015,HyunSung Park,http://www.ufcstats.com/fighter-details/b671bdf981ad527d,Shannon Ross,http://www.ufcstats.com/fighter-details/51c655162e462ceb
1016,Steve Garcia,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889,Melquizael Costa,http://www.ufcstats.com/fighter-details/20bccc9bb4ceb23e
1017,Luana Santos,http://www.ufcstats.com/fighter-details/5078e1dacf9d25f4,Stephanie Egger,http://www.ufcstats.com/fighter-details/5e6294b37bbef029
1018,Tatsuro Taira,http://www.ufcstats.com/fighter-details/4461d7e47375a895,Carlos Hernandez,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
1019,Talita Alencar,http://www.ufcstats.com/fighter-details/d35298b6df168456,Rayanne dos Santos,http://www.ufcstats.com/fighter-details/02bb48869eb7ac8f
1020,Arman Tsarukyan,http://www.ufcstats.com/fighter-details/eae48ff31db420c2,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b
1021,Jalin Turner,http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1,King Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3
1022,Deiveson Figueiredo,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,Rob Font,http://www.ufcstats.com/fighter-details/05339613bf8e9808
1023,Sean Brady,http://www.ufcstats.com/fighter-details/45f7cb591c3ab00b,Kelvin Gastelum,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
1024,Joaquim Silva,http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,Clay Guida,http://www.ufcstats.com/fighter-details/c47df9303d318c67
1025,Dustin Stoltzfus,http://www.ufcstats.com/fighter-details/71505842fb6455c3,Punahele Soriano,http://www.ufcstats.com/fighter-details/64facb6cc564262d
1026,Miesha Tate,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da,Julia Avila,http://www.ufcstats.com/fighter-details/86d9dbe1bfcbade7
1027,Cody Brundage,http://www.ufcstats.com/fighter-details/f14f644d41ade29f,Zach Reese,http://www.ufcstats.com/fighter-details/23dec7c47cb418f8
1028,Drakkar Klose,http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218,Joe Solecki,http://www.ufcstats.com/fighter-details/af65aa688d13eedf
1029,Rodolfo Bellato,http://www.ufcstats.com/fighter-details/69898645d600abdb,Ihor Potieria,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
1030,Jared Gooden,http://www.ufcstats.com/fighter-details/c730a0be691dc081,Wellington Turman,http://www.ufcstats.com/fighter-details/4dcfb28c011c11b2
1031,Veronica Hardy,http://www.ufcstats.com/fighter-details/4798e823ada58fe9,Jamey-Lyn Horth,http://www.ufcstats.com/fighter-details/5c637af9472ae7cc
1032,Brendan Allen,http://www.ufcstats.com/fighter-details/2f181c0467965b98,Paul Craig,http://www.ufcstats.com/fighter-details/eabf206b162b3b83
1033,Michael Morales,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d,Jake Matthews,http://www.ufcstats.com/fighter-details/a845f0735bc67405
1034,Chase Hooper,http://www.ufcstats.com/fighter-details/971246648e162f0d,Jordan Leavitt,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
1035,Payton Talbott,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4,Nick Aguirre,http://www.ufcstats.com/fighter-details/0978385b2bd9ef9b
1036,Amanda Ribas,http://www.ufcstats.com/fighter-details/beecb672a279223e,Luana Pinheiro,http://www.ufcstats.com/fighter-details/a3a542074109b347
1037,Myktybek Orolbai,http://www.ufcstats.com/fighter-details/bf2c8e01b07d3eb1,Uros Medic,http://www.ufcstats.com/fighter-details/681399317dbf4701
1038,Joanderson Brito,http://www.ufcstats.com/fighter-details/791c8437b341fba5,Jonathan Pearce,http://www.ufcstats.com/fighter-details/87c0b1c696ddfb43
1039,Jose Johnson,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2,Chad Anheliger,http://www.ufcstats.com/fighter-details/c7c39e2fb70248b3
1040,Christian Leroy Duncan,http://www.ufcstats.com/fighter-details/a93f94c923c3a9cb,Denis Tiuliulin,http://www.ufcstats.com/fighter-details/0112352cb32f5026
1041,Mick Parkin,http://www.ufcstats.com/fighter-details/0d5cc0170c1a7e71,Caio Machado,http://www.ufcstats.com/fighter-details/89839250eb25c9c1
1042,Jeka Saragih,http://www.ufcstats.com/fighter-details/57186c150c645200,Lucas Alexander,http://www.ufcstats.com/fighter-details/11583163f45c7b31
1043,Ailin Perez,http://www.ufcstats.com/fighter-details/06e4245d16fc5315,Lucie Pudilova,http://www.ufcstats.com/fighter-details/3cf66c62d9069f43
1044,Trey Ogden,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289,Nikolas Motta,http://www.ufcstats.com/fighter-details/37f560436d745c18
1045,Rafael Estevam,http://www.ufcstats.com/fighter-details/83455a9d17f57dae,Charles Johnson,http://www.ufcstats.com/fighter-details/814e5233e2acf2ee
1046,Alex Pereira,http://www.ufcstats.com/fighter-details/e5549c82bfb5582d,Jiri Prochazka,http://www.ufcstats.com/fighter-details/009341ed974bad72
1047,Tom Aspinall,http://www.ufcstats.com/fighter-details/399afbabc02376b5,Sergei Pavlovich,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
1048,Jessica Andrade,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,Mackenzie Dern,http://www.ufcstats.com/fighter-details/7447e9f28508106a
1049,Benoit Saint Denis,http://www.ufcstats.com/fighter-details/c2299ec916bc7c56,Matt Frevola,http://www.ufcstats.com/fighter-details/dccb63727f2f5f74
1050,Diego Lopes,http://www.ufcstats.com/fighter-details/f166e93d04a8c274,Pat Sabatini,http://www.ufcstats.com/fighter-details/b8bbdeff718dbb7d
1051,Steve Erceg,http://www.ufcstats.com/fighter-details/32ab52e5de93092d,Alessandro Costa,http://www.ufcstats.com/fighter-details/3fa97913cfd205d3
1052,Loopy Godinez,http://www.ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Tabatha Ricci,http://www.ufcstats.com/fighter-details/d25240135aee03e5
1053,Mateusz Rebecki,http://www.ufcstats.com/fighter-details/849c5d9979df5357,Roosevelt Roberts,http://www.ufcstats.com/fighter-details/37c5366d18ed6c05
1054,Nazim Sadykhov,http://www.ufcstats.com/fighter-details/ff62013d2fce6d13,Viacheslav Borshchev,http://www.ufcstats.com/fighter-details/19c591115a58982c
1055,Jared Gordon,http://www.ufcstats.com/fighter-details/7026eca45f65377b,Mark Madsen,http://www.ufcstats.com/fighter-details/da0995f19b749cfa
1056,John Castaneda,http://www.ufcstats.com/fighter-details/5fa2974cbd18e05c,Kyung Ho Kang,http://www.ufcstats.com/fighter-details/a7897d200692ab64
1057,Joshua Van,http://www.ufcstats.com/fighter-details/17e97649403ba428,Kevin Borjas,http://www.ufcstats.com/fighter-details/34b96d52db1d26e6
1058,Jamall Emmers,http://www.ufcstats.com/fighter-details/e00a3dee329a51f7,Dennis Buzukja,http://www.ufcstats.com/fighter-details/c4d039123e62f6a9
1059,Jailton Almeida,http://www.ufcstats.com/fighter-details/41e83a89929d1327,Derrick Lewis,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb
1060,Nicolas Dalby,http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8,Gabriel Bonfim,http://www.ufcstats.com/fighter-details/01641ba5df0c69b0
1061,Rodrigo Nascimento,http://www.ufcstats.com/fighter-details/d31a5546c0e9b213,Don'Tale Mayes,http://www.ufcstats.com/fighter-details/1a9480fc288e55d7
1062,Caio Borralho,http://www.ufcstats.com/fighter-details/4126a78111c0855a,Abus Magomedov,http://www.ufcstats.com/fighter-details/36b8f265bcd1b7a4
1063,Elves Brener,http://www.ufcstats.com/fighter-details/48a9a128784d53d1,Kaynan Kruschewsky,http://www.ufcstats.com/fighter-details/ca36633b80be4a78
1064,Rinat Fakhretdinov,http://www.ufcstats.com/fighter-details/8f765fd5775a8873,Elizeu Zaleski dos Santos,http://www.ufcstats.com/fighter-details/8adcbd525fab8d9b
1065,Vitor Petrino,http://www.ufcstats.com/fighter-details/71171fc96445bf65,Modestas Bukauskas,http://www.ufcstats.com/fighter-details/476fe566d2df676e
1066,Angela Hill,http://www.ufcstats.com/fighter-details/f0feeb2192937424,Denise Gomes,http://www.ufcstats.com/fighter-details/cffb87059e645bd1
1067,Eduarda Moura,http://www.ufcstats.com/fighter-details/de594b35c45c2e9a,Montserrat Conejo Ruiz,http://www.ufcstats.com/fighter-details/1235b31de15d0c6e
1068,Marc Diakiese,http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,Kaue Fernandes,http://www.ufcstats.com/fighter-details/ec13c393d029297d
1069,Islam Makhachev,http://www.ufcstats.com/fighter-details/275aca31f61ba28c,Alexander Volkanovski,http://www.ufcstats.com/fighter-details/e1248941344b3288
1070,Khamzat Chimaev,http://www.ufcstats.com/fighter-details/767755fd74662dbf,Kamaru Usman,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e
1071,Magomed Ankalaev,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,Johnny Walker,http://www.ufcstats.com/fighter-details/c21f26bbde777573
1072,Ikram Aliskerov,http://www.ufcstats.com/fighter-details/b07aed698fba8624,Warlley Alves,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f
1073,Said Nurmagomedov,http://www.ufcstats.com/fighter-details/0fd5f4b838e890cc,Muin Gafurov,http://www.ufcstats.com/fighter-details/a54660deb6a8489c
1074,Muhammad Mokaev,http://www.ufcstats.com/fighter-details/75353550928a7921,Tim Elliott,http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62
1075,Trevor Peek,http://www.ufcstats.com/fighter-details/0bc697c5936a2d0a,Mohammad Yahya,http://www.ufcstats.com/fighter-details/3753714927f18437
1076,Javid Basharat,http://www.ufcstats.com/fighter-details/bbab3baf66128ae2,Victor Henry,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
1077,Sedriques Dumas,http://www.ufcstats.com/fighter-details/4e6738062d469256,Abu Azaitar,http://www.ufcstats.com/fighter-details/46d0a888d87d91ac
1078,Mike Breeden,http://www.ufcstats.com/fighter-details/d80ee110748171ac,Anshul Jubli,http://www.ufcstats.com/fighter-details/a72a2a769fa5a2be
1079,Muhammad Naimov,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7,Nathaniel Wood,http://www.ufcstats.com/fighter-details/329e403448756217
1080,Viktoriia Dudakova,http://www.ufcstats.com/fighter-details/6c9b66b43663f2f7,Jinh Yu Frey,http://www.ufcstats.com/fighter-details/d05cb1e8d1b885d8
1081,Shara Magomedov,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a,Bruno Silva,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
1082,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Sodiq Yusuff,http://www.ufcstats.com/fighter-details/94426bb170c88115
1083,Viviane Araujo,http://www.ufcstats.com/fighter-details/36541f1e6c5d4955,Jennifer Maia,http://www.ufcstats.com/fighter-details/8e1f36476ef02a6a
1084,Jonathan Martinez,http://www.ufcstats.com/fighter-details/f2477cf43c4975cc,Adrian Yanez,http://www.ufcstats.com/fighter-details/0232cabbc30a2372
1085,Michel Pereira,http://www.ufcstats.com/fighter-details/595db60957de51d3,Andre Petroski,http://www.ufcstats.com/fighter-details/5f61780fe5e9b6d0
1086,Christian Rodriguez,http://www.ufcstats.com/fighter-details/5ec591b78349ba7e,Cameron Saaiman,http://www.ufcstats.com/fighter-details/3c8a5200436e19f3
1087,Darren Elkins,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,TJ Brown,http://www.ufcstats.com/fighter-details/d31cbcdd7d69536d
1088,Tainara Lisboa,http://www.ufcstats.com/fighter-details/2c5f5749569eef66,Ravena Oliveira,http://www.ufcstats.com/fighter-details/4948e412fa6ab67d
1089,Terrance McKinney,http://www.ufcstats.com/fighter-details/809bd1a871491508,Brendon Marotte,http://www.ufcstats.com/fighter-details/d7fe8c6b7d2872e5
1090,Melissa Mullins,http://www.ufcstats.com/fighter-details/bd532e9a2b93870c,Irina Alekseeva,http://www.ufcstats.com/fighter-details/103e2e33a60683e1
1091,Chris Gutierrez,http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Alatengheili,http://www.ufcstats.com/fighter-details/1897b7b913736a7c
1092,Emily Ducote,http://www.ufcstats.com/fighter-details/02f8fedc18cbd26c,Ashley Yoder,http://www.ufcstats.com/fighter-details/b4c6c904a9ffc5e8
1093,King Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,Grant Dawson,http://www.ufcstats.com/fighter-details/99bd51917728c25d
1094,Joe Pyfer,http://www.ufcstats.com/fighter-details/c1085e1701b13eca,Abdul Razak Alhassan,http://www.ufcstats.com/fighter-details/eae431e70064e046
1095,Joaquin Buckley,http://www.ufcstats.com/fighter-details/b9437600497350f3,Alex Morono,http://www.ufcstats.com/fighter-details/cdb96af67d096b1e
1096,Drew Dober,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75,Ricky Glenn,http://www.ufcstats.com/fighter-details/814ff3018127e8fc
1097,Bill Algeo,http://www.ufcstats.com/fighter-details/9abc648e76c4493a,Alexander Hernandez,http://www.ufcstats.com/fighter-details/262a7d06203657e6
1098,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,Diana Belbita,http://www.ufcstats.com/fighter-details/d7e40dca3ae125be
1099,Nate Maness,http://www.ufcstats.com/fighter-details/6e9f40c706f91f32,Mateus Mendonca,http://www.ufcstats.com/fighter-details/48812daf291a4e23
1100,Vanessa Demopoulos,http://www.ufcstats.com/fighter-details/2c483cf443f38ece,Kanako Murata,http://www.ufcstats.com/fighter-details/e0b0cf71e0d69dd0
1101,Aoriqileng,http://www.ufcstats.com/fighter-details/7d420039bbfe7c1a,Johnny Munoz,http://www.ufcstats.com/fighter-details/f6bcbd91b114ff58
1102,JJ Aldrich,http://www.ufcstats.com/fighter-details/6fd953151d981979,Montana De La Rosa,http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3
1103,Mateusz Gamrot,http://www.ufcstats.com/fighter-details/72db2a14ffa73ece,Rafael Fiziev,http://www.ufcstats.com/fighter-details/c814b4c899793af6
1104,Bryce Mitchell,http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,Dan Ige,http://www.ufcstats.com/fighter-details/82a5152216251682
1105,Marina Rodriguez,http://www.ufcstats.com/fighter-details/cd2c4d30c6e13b47,Michelle Waterson-Gomez,http://www.ufcstats.com/fighter-details/eb04b9d31e938edb
1106,Bryan Battle,http://www.ufcstats.com/fighter-details/f626118b6da0e020,AJ Fletcher,http://www.ufcstats.com/fighter-details/725b1abc9a39d873
1107,Charles Jourdain,http://www.ufcstats.com/fighter-details/f1d64ae34e088832,Ricardo Ramos,http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4
1108,Dan Argueta,http://www.ufcstats.com/fighter-details/e4ba58725825412d,Miles Johns,http://www.ufcstats.com/fighter-details/46e0d677f91bacc0
1109,Tim Means,http://www.ufcstats.com/fighter-details/4b47e71384a9522f,Andre Fialho,http://www.ufcstats.com/fighter-details/33efaf2d0941cfcf
1110,Cody Brundage,http://www.ufcstats.com/fighter-details/f14f644d41ade29f,Jacob Malkoun,http://www.ufcstats.com/fighter-details/d4270315cbcf2569
1111,Mohammed Usman,http://www.ufcstats.com/fighter-details/da7f113b5ea39c43,Jake Collier,http://www.ufcstats.com/fighter-details/92fa1401b7927da3
1112,Mizuki,http://www.ufcstats.com/fighter-details/43a59ce3bb40449e,Hannah Goldy,http://www.ufcstats.com/fighter-details/26e3f3928b1891d9
1113,Montse Rendon,http://www.ufcstats.com/fighter-details/60193e707634e560,Tamires Vidal,http://www.ufcstats.com/fighter-details/4f3064faf17aa711
1114,Alexa Grasso,http://www.ufcstats.com/fighter-details/e8b731feff72294b,Valentina Shevchenko,http://www.ufcstats.com/fighter-details/132deb59abae64b1
1115,Jack Della Maddalena,http://www.ufcstats.com/fighter-details/6b453bc35a823c3f,Kevin Holland,http://www.ufcstats.com/fighter-details/3a46b268013afede
1116,Raul Rosas Jr.,http://www.ufcstats.com/fighter-details/fe2babf95de24fb1,Terrence Mitchell,http://www.ufcstats.com/fighter-details/f3ca6908f78efebe
1117,Daniel Zellhuber,http://www.ufcstats.com/fighter-details/4148802ae4a50768,Christos Giagos,http://www.ufcstats.com/fighter-details/de45aaae23dfa392
1118,Kyle Nelson,http://www.ufcstats.com/fighter-details/31f8081c7600da93,Fernando Padilla,http://www.ufcstats.com/fighter-details/d2f43cfaf8ca3560
1119,Loopy Godinez,http://www.ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Elise Reed,http://www.ufcstats.com/fighter-details/ac7c765882f2c68c
1120,Roman Kopylov,http://www.ufcstats.com/fighter-details/9d83f6da776ff7d6,Josh Fremd,http://www.ufcstats.com/fighter-details/ca43de99b07b6b40
1121,Edgar Chairez,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86,Daniel Lacerda,http://www.ufcstats.com/fighter-details/31bb0772f21cabd8
1122,Tracy Cortez,http://www.ufcstats.com/fighter-details/68d4a891e5cf2029,Jasmine Jasudavicius,http://www.ufcstats.com/fighter-details/a9e260472d321361
1123,Charlie Campbell,http://www.ufcstats.com/fighter-details/b39f7a6c2be17ee8,Alex Reyes,http://www.ufcstats.com/fighter-details/dc07493a87dc0a6e
1124,Josefine Knutsson,http://www.ufcstats.com/fighter-details/971dba22c622af12,Marnic Mann,http://www.ufcstats.com/fighter-details/b6203e0492a9336c
1125,Sean Strickland,http://www.ufcstats.com/fighter-details/0d8011111be000b2,Israel Adesanya,http://www.ufcstats.com/fighter-details/1338e2c7480bdf9e
1126,Alexander Volkov,http://www.ufcstats.com/fighter-details/279566840aa55bf2,Tai Tuivasa,http://www.ufcstats.com/fighter-details/c62fbc117d57b943
1127,Manel Kape,http://www.ufcstats.com/fighter-details/5d1b7e3dd9e11074,Felipe dos Santos,http://www.ufcstats.com/fighter-details/5cdf5339728f580d
1128,Justin Tafa,http://www.ufcstats.com/fighter-details/e13abac8089a801a,Austen Lane,http://www.ufcstats.com/fighter-details/be9bdec19b7e9ffe
1129,Tyson Pedro,http://www.ufcstats.com/fighter-details/49e96ff8ab781589,Anton Turkalj,http://www.ufcstats.com/fighter-details/82529ce93cd9a2cf
1130,Carlos Ulberg,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62,Da Woon Jung,http://www.ufcstats.com/fighter-details/74f9448b97bf8bec
1131,Chepe Mariscal,http://www.ufcstats.com/fighter-details/e0c6edcb5b5d0b90,Jack Jenkins,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
1132,Jamie Mullarkey,http://www.ufcstats.com/fighter-details/af9f42e6894047fc,John Makdessi,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c
1133,Nasrat Haqparast,http://www.ufcstats.com/fighter-details/b7b84ccd221be298,Landon Quinones,http://www.ufcstats.com/fighter-details/267f4a6568abe245
1134,Charles Radtke,http://www.ufcstats.com/fighter-details/feedf3053472fe56,Blood Diamond,http://www.ufcstats.com/fighter-details/9edf2c9082cc2cd8
1135,Gabriel Miranda,http://www.ufcstats.com/fighter-details/b909a9a9688b5284,Shane Young,http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138
1136,Kevin Jousset,http://www.ufcstats.com/fighter-details/dda15dbfafb792df,Kiefer Crosbie,http://www.ufcstats.com/fighter-details/4729c93ba705a3bf
1137,Ciryl Gane,http://www.ufcstats.com/fighter-details/787bb1f087ccff8a,Serghei Spivac,http://www.ufcstats.com/fighter-details/e2f6b2769aaedd6c
1138,Manon Fiorot,http://www.ufcstats.com/fighter-details/34ff304266360297,Rose Namajunas,http://www.ufcstats.com/fighter-details/47b63240018d5d86
1139,Benoit Saint Denis,http://www.ufcstats.com/fighter-details/c2299ec916bc7c56,Thiago Moises,http://www.ufcstats.com/fighter-details/d945aae53e3e54e6
1140,Volkan Oezdemir,http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,Bogdan Guskov,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
1141,William Gomis,http://www.ufcstats.com/fighter-details/e1d40e8782d80bc2,Yanis Ghemmouri,http://www.ufcstats.com/fighter-details/eb70e786bbdf1d16
